nombre,n,p,p_densidad,cant_densidades,nro_intento,cant_intentos,val
random-0.39999999999999997-pdens-21-cant_nodos-1,21,0.5,0.39999999999999997,20,1,1,4.44089e-15
random-0.6-pdens-481-cant_nodos-1,481,0.5,0.6,20,1,1,7.48401e-13
random-0.19999999999999998-pdens-121-cant_nodos-1,121,0.5,0.19999999999999998,20,1,1,7.73825e-14
random-0.39999999999999997-pdens-441-cant_nodos-1,441,0.5,0.39999999999999997,20,1,1,6.23834e-13
random-0.3-pdens-261-cant_nodos-1,261,0.5,0.3,20,1,1,2.66787e-13
random-0.49999999999999994-pdens-261-cant_nodos-1,261,0.5,0.49999999999999994,20,1,1,2.80997e-13
random-0.7999999999999999-pdens-401-cant_nodos-1,401,0.5,0.7999999999999999,20,1,1,5.45786e-13
random-0.0-pdens-321-cant_nodos-1,321,0.5,0.0,20,1,1,0.0
random-0.0-pdens-41-cant_nodos-1,41,0.5,0.0,20,1,1,0.0
random-0.95-pdens-241-cant_nodos-1,241,0.5,0.95,20,1,1,3.12861e-13
random-0.35-pdens-121-cant_nodos-1,121,0.5,0.35,20,1,1,8.30447e-14
random-0.7-pdens-421-cant_nodos-1,421,0.5,0.7,20,1,1,6.47815e-13
random-0.7-pdens-181-cant_nodos-1,181,0.5,0.7,20,1,1,1.69642e-13
random-0.09999999999999999-pdens-81-cant_nodos-1,81,0.5,0.09999999999999999,20,1,1,3.89688e-14
random-0.35-pdens-481-cant_nodos-1,481,0.5,0.35,20,1,1,7.32969e-13
random-0.7499999999999999-pdens-141-cant_nodos-1,141,0.5,0.7499999999999999,20,1,1,1.16351e-13
random-0.5499999999999999-pdens-101-cant_nodos-1,101,0.5,0.5499999999999999,20,1,1,6.86118e-14
random-0.39999999999999997-pdens-301-cant_nodos-1,301,0.5,0.39999999999999997,20,1,1,3.51164e-13
random-0.44999999999999996-pdens-241-cant_nodos-1,241,0.5,0.44999999999999996,20,1,1,2.47691e-13
random-0.09999999999999999-pdens-201-cant_nodos-1,201,0.5,0.09999999999999999,20,1,1,1.77636e-13
random-0.7999999999999999-pdens-341-cant_nodos-1,341,0.5,0.7999999999999999,20,1,1,3.90576e-13
random-0.15-pdens-141-cant_nodos-1,141,0.5,0.15,20,1,1,9.25926e-14
random-0.39999999999999997-pdens-1-cant_nodos-1,1,0.5,0.39999999999999997,20,1,1,0.0
random-0.0-pdens-461-cant_nodos-1,461,0.5,0.0,20,1,1,0.0
random-0.6499999999999999-pdens-141-cant_nodos-1,141,0.5,0.6499999999999999,20,1,1,1.21902e-13
random-0.19999999999999998-pdens-481-cant_nodos-1,481,0.5,0.19999999999999998,20,1,1,6.83009e-13
random-0.6-pdens-121-cant_nodos-1,121,0.5,0.6,20,1,1,1.00253e-13
random-0.24999999999999997-pdens-141-cant_nodos-1,141,0.5,0.24999999999999997,20,1,1,1.04916e-13
random-0.7-pdens-361-cant_nodos-1,361,0.5,0.7,20,1,1,4.87055e-13
random-0.7999999999999999-pdens-1-cant_nodos-1,1,0.5,0.7999999999999999,20,1,1,0.0
random-0.09999999999999999-pdens-241-cant_nodos-1,241,0.5,0.09999999999999999,20,1,1,2.11609e-13
random-0.7999999999999999-pdens-301-cant_nodos-1,301,0.5,0.7999999999999999,20,1,1,3.72147e-13
random-0.95-pdens-41-cant_nodos-1,41,0.5,0.95,20,1,1,1.84297e-14
random-0.44999999999999996-pdens-201-cant_nodos-1,201,0.5,0.44999999999999996,20,1,1,1.93401e-13
random-0.39999999999999997-pdens-341-cant_nodos-1,341,0.5,0.39999999999999997,20,1,1,4.38871e-13
random-0.5499999999999999-pdens-141-cant_nodos-1,141,0.5,0.5499999999999999,20,1,1,1.19904e-13
random-0.7499999999999999-pdens-101-cant_nodos-1,101,0.5,0.7499999999999999,20,1,1,7.58282e-14
random-0.6-pdens-381-cant_nodos-1,381,0.5,0.6,20,1,1,5.09037e-13
random-0.7999999999999999-pdens-41-cant_nodos-1,41,0.5,0.7999999999999999,20,1,1,1.86517e-14
random-0.7-pdens-321-cant_nodos-1,321,0.5,0.7,20,1,1,4.89164e-13
random-0.85-pdens-281-cant_nodos-1,281,0.5,0.85,20,1,1,3.98126e-13
random-0.24999999999999997-pdens-101-cant_nodos-1,101,0.5,0.24999999999999997,20,1,1,5.77316e-14
random-0.3-pdens-81-cant_nodos-1,81,0.5,0.3,20,1,1,4.4964e-14
random-0.6-pdens-161-cant_nodos-1,161,0.5,0.6,20,1,1,1.47993e-13
random-0.35-pdens-41-cant_nodos-1,41,0.5,0.35,20,1,1,1.68754e-14
random-0.6499999999999999-pdens-101-cant_nodos-1,101,0.5,0.6499999999999999,20,1,1,6.26166e-14
random-0.15-pdens-101-cant_nodos-1,101,0.5,0.15,20,1,1,6.03961e-14
random-0.0-pdens-421-cant_nodos-1,421,0.5,0.0,20,1,1,0.0
random-0.85-pdens-161-cant_nodos-1,161,0.5,0.85,20,1,1,1.37335e-13
random-0.6-pdens-281-cant_nodos-1,281,0.5,0.6,20,1,1,3.16525e-13
random-0.7499999999999999-pdens-1-cant_nodos-1,1,0.5,0.7499999999999999,20,1,1,0.0
random-0.39999999999999997-pdens-241-cant_nodos-1,241,0.5,0.39999999999999997,20,1,1,2.8455e-13
random-0.44999999999999996-pdens-301-cant_nodos-1,301,0.5,0.44999999999999996,20,1,1,3.35953e-13
random-0.3-pdens-461-cant_nodos-1,461,0.5,0.3,20,1,1,6.255e-13
random-0.49999999999999994-pdens-461-cant_nodos-1,461,0.5,0.49999999999999994,20,1,1,6.08069e-13
random-0.7999999999999999-pdens-201-cant_nodos-1,201,0.5,0.7999999999999999,20,1,1,2.29372e-13
random-0.09999999999999999-pdens-341-cant_nodos-1,341,0.5,0.09999999999999999,20,1,1,3.94684e-13
random-0.8999999999999999-pdens-81-cant_nodos-1,81,0.5,0.8999999999999999,20,1,1,5.26246e-14
random-0.95-pdens-441-cant_nodos-1,441,0.5,0.95,20,1,1,6.15175e-13
random-0.85-pdens-381-cant_nodos-1,381,0.5,0.85,20,1,1,5.30465e-13
random-0.7-pdens-221-cant_nodos-1,221,0.5,0.7,20,1,1,2.13607e-13
random-0.44999999999999996-pdens-41-cant_nodos-1,41,0.5,0.44999999999999996,20,1,1,1.75415e-14
random-0.7999999999999999-pdens-241-cant_nodos-1,241,0.5,0.7999999999999999,20,1,1,2.26041e-13
random-0.09999999999999999-pdens-301-cant_nodos-1,301,0.5,0.09999999999999999,20,1,1,3.29625e-13
random-0.49999999999999994-pdens-421-cant_nodos-1,421,0.5,0.49999999999999994,20,1,1,5.86864e-13
random-0.049999999999999996-pdens-481-cant_nodos-1,481,0.5,0.049999999999999996,20,1,1,6.72351e-13
random-0.3-pdens-421-cant_nodos-1,421,0.5,0.3,20,1,1,5.57998e-13
random-0.44999999999999996-pdens-341-cant_nodos-1,341,0.5,0.44999999999999996,20,1,1,4.43312e-13
random-0.8999999999999999-pdens-481-cant_nodos-1,481,0.5,0.8999999999999999,20,1,1,8.00249e-13
random-0.39999999999999997-pdens-201-cant_nodos-1,201,0.5,0.39999999999999997,20,1,1,1.89182e-13
random-0.85-pdens-121-cant_nodos-1,121,0.5,0.85,20,1,1,8.10463e-14
random-0.6499999999999999-pdens-81-cant_nodos-1,81,0.5,0.6499999999999999,20,1,1,5.56222e-14
random-0.7-pdens-261-cant_nodos-1,261,0.5,0.7,20,1,1,2.9543e-13
random-0.95-pdens-401-cant_nodos-1,401,0.5,0.95,20,1,1,4.86944e-13
random-0.19999999999999998-pdens-41-cant_nodos-1,41,0.5,0.19999999999999998,20,1,1,1.43219e-14
random-0.09999999999999999-pdens-441-cant_nodos-1,441,0.5,0.09999999999999999,20,1,1,5.89084e-13
random-0.49999999999999994-pdens-361-cant_nodos-1,361,0.5,0.49999999999999994,20,1,1,4.5397e-13
random-0.3-pdens-361-cant_nodos-1,361,0.5,0.3,20,1,1,4.72178e-13
random-0.44999999999999996-pdens-401-cant_nodos-1,401,0.5,0.44999999999999996,20,1,1,4.98379e-13
random-0.85-pdens-481-cant_nodos-1,481,0.5,0.85,20,1,1,6.3316e-13
random-0.95-pdens-341-cant_nodos-1,341,0.5,0.95,20,1,1,4.78062e-13
random-0.7-pdens-21-cant_nodos-1,21,0.5,0.7,20,1,1,9.4369e-15
random-0.049999999999999996-pdens-21-cant_nodos-1,21,0.5,0.049999999999999996,20,1,1,0.0
random-0.3-pdens-181-cant_nodos-1,181,0.5,0.3,20,1,1,1.57097e-13
random-0.8999999999999999-pdens-121-cant_nodos-1,121,0.5,0.8999999999999999,20,1,1,9.19265e-14
random-0.0-pdens-221-cant_nodos-1,221,0.5,0.0,20,1,1,0.0
random-0.049999999999999996-pdens-121-cant_nodos-1,121,0.5,0.049999999999999996,20,1,1,6.36158e-14
random-0.49999999999999994-pdens-181-cant_nodos-1,181,0.5,0.49999999999999994,20,1,1,1.6831e-13
random-0.35-pdens-281-cant_nodos-1,281,0.5,0.35,20,1,1,2.92766e-13
random-0.8999999999999999-pdens-381-cant_nodos-1,381,0.5,0.8999999999999999,20,1,1,4.90719e-13
random-0.44999999999999996-pdens-441-cant_nodos-1,441,0.5,0.44999999999999996,20,1,1,6.29496e-13
random-0.3-pdens-321-cant_nodos-1,321,0.5,0.3,20,1,1,3.67151e-13
random-0.49999999999999994-pdens-321-cant_nodos-1,321,0.5,0.49999999999999994,20,1,1,3.51719e-13
random-0.049999999999999996-pdens-381-cant_nodos-1,381,0.5,0.049999999999999996,20,1,1,4.54414e-13
random-0.09999999999999999-pdens-401-cant_nodos-1,401,0.5,0.09999999999999999,20,1,1,4.99267e-13
random-0.0-pdens-261-cant_nodos-1,261,0.5,0.0,20,1,1,0.0
random-0.049999999999999996-pdens-161-cant_nodos-1,161,0.5,0.049999999999999996,20,1,1,1.08802e-13
random-0.0-pdens-1-cant_nodos-1,1,0.5,0.0,20,1,1,0.0
random-0.8999999999999999-pdens-161-cant_nodos-1,161,0.5,0.8999999999999999,20,1,1,1.49658e-13
random-0.049999999999999996-pdens-61-cant_nodos-1,61,0.5,0.049999999999999996,20,1,1,1.25455e-14
random-0.19999999999999998-pdens-281-cant_nodos-1,281,0.5,0.19999999999999998,20,1,1,2.98872e-13
random-0.7-pdens-61-cant_nodos-1,61,0.5,0.7,20,1,1,3.9746e-14
random-0.95-pdens-301-cant_nodos-1,301,0.5,0.95,20,1,1,3.53939e-13
random-0.49999999999999994-pdens-381-cant_nodos-1,381,0.5,0.49999999999999994,20,1,1,5.00822e-13
random-0.049999999999999996-pdens-321-cant_nodos-1,321,0.5,0.049999999999999996,20,1,1,3.39728e-13
random-0.3-pdens-381-cant_nodos-1,381,0.5,0.3,20,1,1,4.65072e-13
random-0.8999999999999999-pdens-321-cant_nodos-1,321,0.5,0.8999999999999999,20,1,1,4.40759e-13
random-0.35-pdens-221-cant_nodos-1,221,0.5,0.35,20,1,1,2.43916e-13
random-0.95-pdens-141-cant_nodos-1,141,0.5,0.95,20,1,1,8.9706e-14
random-0.85-pdens-461-cant_nodos-1,461,0.5,0.85,20,1,1,9.41913e-13
random-0.19999999999999998-pdens-221-cant_nodos-1,221,0.5,0.19999999999999998,20,1,1,1.93401e-13
random-0.3-pdens-161-cant_nodos-1,161,0.5,0.3,20,1,1,1.36002e-13
random-0.49999999999999994-pdens-161-cant_nodos-1,161,0.5,0.49999999999999994,20,1,1,1.47549e-13
random-0.95-pdens-101-cant_nodos-1,101,0.5,0.95,20,1,1,6.38378e-14
random-0.35-pdens-261-cant_nodos-1,261,0.5,0.35,20,1,1,2.7256e-13
random-0.5499999999999999-pdens-41-cant_nodos-1,41,0.5,0.5499999999999999,20,1,1,1.86517e-14
random-0.8999999999999999-pdens-361-cant_nodos-1,361,0.5,0.8999999999999999,20,1,1,4.84834e-13
random-0.049999999999999996-pdens-361-cant_nodos-1,361,0.5,0.049999999999999996,20,1,1,4.00013e-13
random-0.049999999999999996-pdens-181-cant_nodos-1,181,0.5,0.049999999999999996,20,1,1,1.21902e-13
random-0.49999999999999994-pdens-121-cant_nodos-1,121,0.5,0.49999999999999994,20,1,1,8.29337e-14
random-0.0-pdens-281-cant_nodos-1,281,0.5,0.0,20,1,1,0.0
random-0.8999999999999999-pdens-181-cant_nodos-1,181,0.5,0.8999999999999999,20,1,1,1.55875e-13
random-0.3-pdens-121-cant_nodos-1,121,0.5,0.3,20,1,1,8.26006e-14
random-0.19999999999999998-pdens-261-cant_nodos-1,261,0.5,0.19999999999999998,20,1,1,2.73781e-13
random-0.049999999999999996-pdens-81-cant_nodos-1,81,0.5,0.049999999999999996,20,1,1,2.52021e-14
random-0.7-pdens-81-cant_nodos-1,81,0.5,0.7,20,1,1,5.85088e-14
random-0.85-pdens-421-cant_nodos-1,421,0.5,0.85,20,1,1,6.03295e-13
random-0.6499999999999999-pdens-21-cant_nodos-1,21,0.5,0.6499999999999999,20,1,1,4.10783e-15
random-0.24999999999999997-pdens-201-cant_nodos-1,201,0.5,0.24999999999999997,20,1,1,2.04059e-13
random-0.85-pdens-181-cant_nodos-1,181,0.5,0.85,20,1,1,2.35589e-13
random-0.6-pdens-261-cant_nodos-1,261,0.5,0.6,20,1,1,2.71783e-13
random-0.8999999999999999-pdens-421-cant_nodos-1,421,0.5,0.8999999999999999,20,1,1,6.62914e-13
random-0.3-pdens-481-cant_nodos-1,481,0.5,0.3,20,1,1,6.95555e-13
random-0.49999999999999994-pdens-481-cant_nodos-1,481,0.5,0.49999999999999994,20,1,1,6.60361e-13
random-0.15-pdens-201-cant_nodos-1,201,0.5,0.15,20,1,1,1.76192e-13
random-0.049999999999999996-pdens-421-cant_nodos-1,421,0.5,0.049999999999999996,20,1,1,5.13811e-13
random-0.6499999999999999-pdens-201-cant_nodos-1,201,0.5,0.6499999999999999,20,1,1,1.8785e-13
random-0.09999999999999999-pdens-141-cant_nodos-1,141,0.5,0.09999999999999999,20,1,1,9.71445e-14
random-0.44999999999999996-pdens-101-cant_nodos-1,101,0.5,0.44999999999999996,20,1,1,6.93889e-14
random-0.15-pdens-41-cant_nodos-1,41,0.5,0.15,20,1,1,1.59872e-14
random-0.7499999999999999-pdens-201-cant_nodos-1,201,0.5,0.7499999999999999,20,1,1,2.43139e-13
random-0.8999999999999999-pdens-61-cant_nodos-1,61,0.5,0.8999999999999999,20,1,1,3.86358e-14
random-0.5499999999999999-pdens-241-cant_nodos-1,241,0.5,0.5499999999999999,20,1,1,2.61124e-13
random-0.85-pdens-361-cant_nodos-1,361,0.5,0.85,20,1,1,5.43787e-13
random-0.6499999999999999-pdens-241-cant_nodos-1,241,0.5,0.6499999999999999,20,1,1,2.14051e-13
random-0.049999999999999996-pdens-461-cant_nodos-1,461,0.5,0.049999999999999996,20,1,1,5.56555e-13
random-0.15-pdens-241-cant_nodos-1,241,0.5,0.15,20,1,1,2.38032e-13
random-0.8999999999999999-pdens-461-cant_nodos-1,461,0.5,0.8999999999999999,20,1,1,7.26308e-13
random-0.6-pdens-221-cant_nodos-1,221,0.5,0.6,20,1,1,2.45692e-13
random-0.049999999999999996-pdens-1-cant_nodos-1,1,0.5,0.049999999999999996,20,1,1,0.0
random-0.6499999999999999-pdens-61-cant_nodos-1,61,0.5,0.6499999999999999,20,1,1,4.05231e-14
random-0.24999999999999997-pdens-241-cant_nodos-1,241,0.5,0.24999999999999997,20,1,1,2.40252e-13
random-0.85-pdens-321-cant_nodos-1,321,0.5,0.85,20,1,1,3.71925e-13
random-0.7-pdens-281-cant_nodos-1,281,0.5,0.7,20,1,1,3.2141e-13
random-0.5499999999999999-pdens-201-cant_nodos-1,201,0.5,0.5499999999999999,20,1,1,2.00728e-13
random-0.8999999999999999-pdens-21-cant_nodos-1,21,0.5,0.8999999999999999,20,1,1,7.43849e-15
random-0.7499999999999999-pdens-241-cant_nodos-1,241,0.5,0.7499999999999999,20,1,1,3.71592e-13
random-0.44999999999999996-pdens-141-cant_nodos-1,141,0.5,0.44999999999999996,20,1,1,1.25455e-13
random-0.09999999999999999-pdens-101-cant_nodos-1,101,0.5,0.09999999999999999,20,1,1,5.01821e-14
random-0.24999999999999997-pdens-341-cant_nodos-1,341,0.5,0.24999999999999997,20,1,1,4.47753e-13
random-0.35-pdens-461-cant_nodos-1,461,0.5,0.35,20,1,1,6.63136e-13
random-0.09999999999999999-pdens-61-cant_nodos-1,61,0.5,0.09999999999999999,20,1,1,2.10942e-14
random-0.7-pdens-161-cant_nodos-1,161,0.5,0.7,20,1,1,1.75859e-13
random-0.6-pdens-321-cant_nodos-1,321,0.5,0.6,20,1,1,3.5405e-13
random-0.15-pdens-341-cant_nodos-1,341,0.5,0.15,20,1,1,4.14779e-13
random-0.6499999999999999-pdens-341-cant_nodos-1,341,0.5,0.6499999999999999,20,1,1,4.49529e-13
random-0.0-pdens-481-cant_nodos-1,481,0.5,0.0,20,1,1,0.0
random-0.7999999999999999-pdens-141-cant_nodos-1,141,0.5,0.7999999999999999,20,1,1,1.32006e-13
random-0.39999999999999997-pdens-101-cant_nodos-1,101,0.5,0.39999999999999997,20,1,1,7.22755e-14
random-0.85-pdens-41-cant_nodos-1,41,0.5,0.85,20,1,1,1.92069e-14
random-0.3-pdens-21-cant_nodos-1,21,0.5,0.3,20,1,1,6.88338e-15
random-0.7499999999999999-pdens-341-cant_nodos-1,341,0.5,0.7499999999999999,20,1,1,4.06675e-13
random-0.19999999999999998-pdens-461-cant_nodos-1,461,0.5,0.19999999999999998,20,1,1,6.62914e-13
random-0.5499999999999999-pdens-301-cant_nodos-1,301,0.5,0.5499999999999999,20,1,1,3.57825e-13
random-0.7-pdens-381-cant_nodos-1,381,0.5,0.7,20,1,1,5.59663e-13
random-0.85-pdens-221-cant_nodos-1,221,0.5,0.85,20,1,1,2.19824e-13
random-0.6499999999999999-pdens-301-cant_nodos-1,301,0.5,0.6499999999999999,20,1,1,3.3018e-13
random-0.15-pdens-301-cant_nodos-1,301,0.5,0.15,20,1,1,3.41172e-13
random-0.6-pdens-361-cant_nodos-1,361,0.5,0.6,20,1,1,4.87832e-13
random-0.09999999999999999-pdens-21-cant_nodos-1,21,0.5,0.09999999999999999,20,1,1,1.77636e-15
random-0.35-pdens-421-cant_nodos-1,421,0.5,0.35,20,1,1,6.04072e-13
random-0.7-pdens-121-cant_nodos-1,121,0.5,0.7,20,1,1,9.91429e-14
random-0.24999999999999997-pdens-301-cant_nodos-1,301,0.5,0.24999999999999997,20,1,1,3.55049e-13
random-0.85-pdens-261-cant_nodos-1,261,0.5,0.85,20,1,1,2.77112e-13
random-0.5499999999999999-pdens-341-cant_nodos-1,341,0.5,0.5499999999999999,20,1,1,4.63851e-13
random-0.6-pdens-181-cant_nodos-1,181,0.5,0.6,20,1,1,1.61537e-13
random-0.7499999999999999-pdens-301-cant_nodos-1,301,0.5,0.7499999999999999,20,1,1,3.44613e-13
random-0.3-pdens-61-cant_nodos-1,61,0.5,0.3,20,1,1,3.475e-14
random-0.19999999999999998-pdens-421-cant_nodos-1,421,0.5,0.19999999999999998,20,1,1,5.39124e-13
random-0.39999999999999997-pdens-141-cant_nodos-1,141,0.5,0.39999999999999997,20,1,1,1.29452e-13
random-0.7999999999999999-pdens-101-cant_nodos-1,101,0.5,0.7999999999999999,20,1,1,6.70575e-14
random-0.6499999999999999-pdens-441-cant_nodos-1,441,0.5,0.6499999999999999,20,1,1,8.86069e-13
random-0.15-pdens-441-cant_nodos-1,441,0.5,0.15,20,1,1,5.92304e-13
random-0.049999999999999996-pdens-261-cant_nodos-1,261,0.5,0.049999999999999996,20,1,1,2.27818e-13
random-0.0-pdens-161-cant_nodos-1,161,0.5,0.0,20,1,1,0.0
random-0.85-pdens-1-cant_nodos-1,1,0.5,0.85,20,1,1,0.0
random-0.8999999999999999-pdens-261-cant_nodos-1,261,0.5,0.8999999999999999,20,1,1,2.89213e-13
random-0.7499999999999999-pdens-61-cant_nodos-1,61,0.5,0.7499999999999999,20,1,1,3.45279e-14
random-0.19999999999999998-pdens-181-cant_nodos-1,181,0.5,0.19999999999999998,20,1,1,1.64091e-13
random-0.6-pdens-421-cant_nodos-1,421,0.5,0.6,20,1,1,5.93747e-13
random-0.35-pdens-361-cant_nodos-1,361,0.5,0.35,20,1,1,4.51528e-13
random-0.24999999999999997-pdens-441-cant_nodos-1,441,0.5,0.24999999999999997,20,1,1,5.94746e-13
random-0.24999999999999997-pdens-61-cant_nodos-1,61,0.5,0.24999999999999997,20,1,1,2.95319e-14
random-0.39999999999999997-pdens-81-cant_nodos-1,81,0.5,0.39999999999999997,20,1,1,5.50671e-14
random-0.7-pdens-481-cant_nodos-1,481,0.5,0.7,20,1,1,7.29528e-13
random-0.35-pdens-181-cant_nodos-1,181,0.5,0.35,20,1,1,1.63425e-13
random-0.5499999999999999-pdens-401-cant_nodos-1,401,0.5,0.5499999999999999,20,1,1,5.18474e-13
random-0.19999999999999998-pdens-361-cant_nodos-1,361,0.5,0.19999999999999998,20,1,1,4.40648e-13
random-0.7499999999999999-pdens-441-cant_nodos-1,441,0.5,0.7499999999999999,20,1,1,6.04405e-13
random-0.6-pdens-41-cant_nodos-1,41,0.5,0.6,20,1,1,2.02061e-14
random-0.0-pdens-381-cant_nodos-1,381,0.5,0.0,20,1,1,0.0
random-0.24999999999999997-pdens-401-cant_nodos-1,401,0.5,0.24999999999999997,20,1,1,5.21916e-13
random-0.24999999999999997-pdens-21-cant_nodos-1,21,0.5,0.24999999999999997,20,1,1,3.66374e-15
random-0.35-pdens-321-cant_nodos-1,321,0.5,0.35,20,1,1,3.85914e-13
random-0.6-pdens-461-cant_nodos-1,461,0.5,0.6,20,1,1,6.53255e-13
random-0.7499999999999999-pdens-21-cant_nodos-1,21,0.5,0.7499999999999999,20,1,1,5.55112e-15
random-0.8999999999999999-pdens-221-cant_nodos-1,221,0.5,0.8999999999999999,20,1,1,2.14384e-13
random-0.3-pdens-281-cant_nodos-1,281,0.5,0.3,20,1,1,3.18301e-13
random-0.049999999999999996-pdens-221-cant_nodos-1,221,0.5,0.049999999999999996,20,1,1,1.68421e-13
random-0.15-pdens-401-cant_nodos-1,401,0.5,0.15,20,1,1,4.92162e-13
random-0.49999999999999994-pdens-281-cant_nodos-1,281,0.5,0.49999999999999994,20,1,1,3.64264e-13
random-0.0-pdens-121-cant_nodos-1,121,0.5,0.0,20,1,1,0.0
random-0.6499999999999999-pdens-401-cant_nodos-1,401,0.5,0.6499999999999999,20,1,1,5.83755e-13
random-0.49999999999999994-pdens-41-cant_nodos-1,41,0.5,0.49999999999999994,20,1,1,1.79856e-14
random-0.19999999999999998-pdens-321-cant_nodos-1,321,0.5,0.19999999999999998,20,1,1,3.72036e-13
random-0.7499999999999999-pdens-401-cant_nodos-1,401,0.5,0.7499999999999999,20,1,1,5.49338e-13
random-0.5499999999999999-pdens-441-cant_nodos-1,441,0.5,0.5499999999999999,20,1,1,6.43818e-13
