nombre_exp,nombre_img,n_cells,ray_type,ray_cnt,lsq,error,error_std,alpha,cache,tiempo_lsq_pre,tiempo_lsq,cant_autovalores,psnr
expVariandoCantRayos,arbol,32,2,4100,0,0,1,0.0001,1,0,14148,1024,28.107337479462977
expVariandoCantRayos,arbol,32,2,4100,0,0,1,0.0001,1,0,14203,1024,28.107337479462977
expVariandoCantRayos,arbol,32,2,5100,0,0,1,0.0001,1,0,16832,1024,28.10745520686373
expVariandoCantRayos,arbol,32,2,5100,0,0,1,0.0001,1,0,16774,1024,28.10745520686373
expVariandoCantRayos,arbol,32,2,6100,0,0,1,0.0001,1,0,19910,1024,28.107411513462075
expVariandoCantRayos,arbol,32,2,6100,0,0,1,0.0001,1,0,19781,1024,28.107411513462075
expVariandoCantRayos,arbol,32,2,7100,0,0,1,0.0001,1,0,22655,1024,28.10595136943514
expVariandoCantRayos,arbol,32,2,7100,0,0,1,0.0001,1,0,22626,1024,28.10595136943514
expVariandoCantRayos,arbol,32,2,8100,0,0,1,0.0001,1,0,26355,1024,28.109973520954842
expVariandoCantRayos,arbol,32,2,8100,0,0,1,0.0001,1,0,25308,1024,28.109973520954842
expVariandoCantRayos,arbol,32,2,9100,0,0,1,0.0001,1,0,31642,1024,28.109490353780405
expVariandoCantRayos,arbol,32,2,9100,0,0,1,0.0001,1,0,31782,1024,28.109490353780405
expVariandoCantRayos,arbol,32,2,10100,0,0,1,0.0001,1,0,31081,1024,28.109686909996267
expVariandoCantRayos,arbol,32,2,10100,0,0,1,0.0001,1,0,31221,1024,28.109686909996267
expVariandoCantRayos,arbol,32,2,11100,0,0,1,0.0001,1,0,35646,1024,28.110369203834367
expVariandoCantRayos,arbol,32,2,11100,0,0,1,0.0001,1,0,34020,1024,28.110369203834367
expVariandoCantRayos,arbol,32,2,12100,0,0,1,0.0001,1,0,38974,1024,28.1095475178238
expVariandoCantRayos,arbol,32,2,12100,0,0,1,0.0001,1,0,35820,1024,28.1095475178238
expVariandoCantRayos,arbol,32,2,13100,0,0,1,0.0001,1,0,39773,1024,28.108713651671785
expVariandoCantRayos,arbol,32,2,13100,0,0,1,0.0001,1,0,39701,1024,28.108713651671785
expVariandoCantRayos,arbol,32,2,14100,0,0,1,0.0001,1,0,44098,1024,28.108771537825046
expVariandoCantRayos,arbol,32,2,14100,0,0,1,0.0001,1,0,42525,1024,28.108771537825046
expVariandoCantRayos,arbol,32,2,15100,0,0,1,0.0001,1,0,45698,1024,28.1076958847435
expVariandoCantRayos,arbol,32,2,15100,0,0,1,0.0001,1,0,45504,1024,28.1076958847435
expVariandoCantRayos,arbol,32,2,16100,0,0,1,0.0001,1,0,48033,1024,28.108593064668682
expVariandoCantRayos,arbol,32,2,16100,0,0,1,0.0001,1,0,48178,1024,28.108593064668682
expVariandoCantRayos,arbol,32,2,17100,0,0,1,0.0001,1,0,52218,1024,28.107710434109112
expVariandoCantRayos,arbol,32,2,17100,0,0,1,0.0001,1,0,51277,1024,28.107710434109112
expVariandoCantRayos,arbol,32,2,18100,0,0,1,0.0001,1,0,53963,1024,28.110112543253454
expVariandoCantRayos,arbol,32,2,18100,0,0,1,0.0001,1,0,53761,1024,28.110112543253454
expVariandoCantRayos,arbol,32,2,19100,0,0,1,0.0001,1,0,56612,1024,28.109109030571663
expVariandoCantRayos,arbol,32,2,19100,0,0,1,0.0001,1,0,56896,1024,28.109109030571663
